"id";"uri";"nomParlamentar";"cargo";"siglaUf";"municipio";"anoInicio";"anoFim";"siglaPartidoEleicao";"uriPartidoEleicao"
"139352";"https://dadosabertos.camara.leg.br/api/v2/deputados/139352";"ROBSON MARINHO";"Vereador(a)";"SP";"";"1969";"1973";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139352";"https://dadosabertos.camara.leg.br/api/v2/deputados/139352";"ROBSON MARINHO";"Vereador(a)";"SP";"";"1973";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139352";"https://dadosabertos.camara.leg.br/api/v2/deputados/139352";"ROBSON MARINHO";"Deputado(a) Estadual";"SP";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139352";"https://dadosabertos.camara.leg.br/api/v2/deputados/139352";"ROBSON MARINHO";"Deputado(a) Estadual";"SP";"";"1979";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139352";"https://dadosabertos.camara.leg.br/api/v2/deputados/139352";"ROBSON MARINHO";"Prefeito(a)";"SP";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73495";"https://dadosabertos.camara.leg.br/api/v2/deputados/73495";"MANOEL MOREIRA";"Vereador(a)";"SP";"";"1977";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73495";"https://dadosabertos.camara.leg.br/api/v2/deputados/73495";"MANOEL MOREIRA";"Deputado(a) Estadual";"SP";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139142";"https://dadosabertos.camara.leg.br/api/v2/deputados/139142";"AMILCAR MOREIRA";"Deputado(a) Estadual";"PA";"";"1963";"1964";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"139142";"https://dadosabertos.camara.leg.br/api/v2/deputados/139142";"AMILCAR MOREIRA";"Deputado(a) Estadual";"PA";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"133875";"https://dadosabertos.camara.leg.br/api/v2/deputados/133875";"ALEXANDRE PUZYNA";"Prefeito(a)";"SC";"";"1973";"1977";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133875";"https://dadosabertos.camara.leg.br/api/v2/deputados/133875";"ALEXANDRE PUZYNA";"Prefeito(a)";"SC";"";"1983";"1986";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139332";"https://dadosabertos.camara.leg.br/api/v2/deputados/139332";"PAULO MACARINI";"Vereador(a)";"SC";"";"1957";"1963";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"139173";"https://dadosabertos.camara.leg.br/api/v2/deputados/139173";"CLÁUDIO ÁVILA";"Prefeito(a)";"SC";"";"1983";"1985";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139173";"https://dadosabertos.camara.leg.br/api/v2/deputados/139173";"CLÁUDIO ÁVILA";"Deputado(a) Estadual";"SC";"";"1985";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139376";"https://dadosabertos.camara.leg.br/api/v2/deputados/139376";"VICTOR FONTANA";"Vice-Governador(a)";"SC";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Vereador(a)";"SC";"";"1969";"1973";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Vereador(a)";"SC";"";"1973";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Deputado(a) Estadual";"SC";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Deputado(a) Estadual";"SC";"";"1979";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Deputado(a) Estadual";"SC";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Vereador(a)";"SC";"";"1993";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139210";"https://dadosabertos.camara.leg.br/api/v2/deputados/139210";"FRANCISCO KUSTER";"Deputado(a) Estadual";"SC";"";"1995";"";"";""
"139254";"https://dadosabertos.camara.leg.br/api/v2/deputados/139254";"JOAQUIM BEVILACQUA";"Vereador(a)";"SP";"";"1973";"1975";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139254";"https://dadosabertos.camara.leg.br/api/v2/deputados/139254";"JOAQUIM BEVILACQUA";"Prefeito(a)";"SP";"";"1978";"1982";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Vereador(a)";"SP";"Pindamonhangaba";"1972";"1976";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Prefeito(a)";"SP";"Pindamonhangaba";"1976";"1982";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Deputado(a) Estadual";"SP";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Vice-Governador(a)";"SP";"";"1995";"2001";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Governador(a)";"SP";"";"2001";"2006";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65480";"https://dadosabertos.camara.leg.br/api/v2/deputados/65480";"GERALDO ALCKMIN FILHO";"Governador(a)";"SP";"";"2011";"2018";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65495";"https://dadosabertos.camara.leg.br/api/v2/deputados/65495";"JOSÉ SERRA";"Senador(a)";"SP";"";"1995";"2003";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65495";"https://dadosabertos.camara.leg.br/api/v2/deputados/65495";"JOSÉ SERRA";"Prefeito(a)";"SP";"São Paulo";"2005";"2006";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65495";"https://dadosabertos.camara.leg.br/api/v2/deputados/65495";"JOSÉ SERRA";"Governador(a)";"SP";"";"2007";"2010";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"65495";"https://dadosabertos.camara.leg.br/api/v2/deputados/65495";"JOSÉ SERRA";"Senador(a)";"SP";"";"2015";"2023";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835"
"139126";"https://dadosabertos.camara.leg.br/api/v2/deputados/139126";"ADOLFO OLIVEIRA";"Vereador(a)";"RJ";"Petrópolis";"1947";"1951";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"139126";"https://dadosabertos.camara.leg.br/api/v2/deputados/139126";"ADOLFO OLIVEIRA";"Deputado(a) Estadual";"RJ";"";"1951";"1955";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"139126";"https://dadosabertos.camara.leg.br/api/v2/deputados/139126";"ADOLFO OLIVEIRA";"Deputado(a) Estadual";"RJ";"";"1955";"1959";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"139126";"https://dadosabertos.camara.leg.br/api/v2/deputados/139126";"ADOLFO OLIVEIRA";"Deputado(a) Estadual";"RJ";"";"1959";"1963";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"139233";"https://dadosabertos.camara.leg.br/api/v2/deputados/139233";"HENRIQUE CÓRDOVA";"Deputado(a) Estadual";"SC";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139233";"https://dadosabertos.camara.leg.br/api/v2/deputados/139233";"HENRIQUE CÓRDOVA";"Deputado(a) Estadual";"SC";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139233";"https://dadosabertos.camara.leg.br/api/v2/deputados/139233";"HENRIQUE CÓRDOVA";"Vice-Governador(a)";"SC";"";"1979";"1982";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139233";"https://dadosabertos.camara.leg.br/api/v2/deputados/139233";"HENRIQUE CÓRDOVA";"Governador(a)";"SC";"";"1982";"1983";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"133840";"https://dadosabertos.camara.leg.br/api/v2/deputados/133840";"ETEVALDO NOGUEIRA";"Deputado(a) Estadual";"CE";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133840";"https://dadosabertos.camara.leg.br/api/v2/deputados/133840";"ETEVALDO NOGUEIRA";"Deputado(a) Estadual";"CE";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"73702";"https://dadosabertos.camara.leg.br/api/v2/deputados/73702";"CARLOS BENEVIDES";"Deputado(a) Estadual";"CE";"";"1979";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73702";"https://dadosabertos.camara.leg.br/api/v2/deputados/73702";"CARLOS BENEVIDES";"Deputado(a) Estadual";"CE";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139291";"https://dadosabertos.camara.leg.br/api/v2/deputados/139291";"LUIZ MARQUES";"Prefeito(a)";"CE";"";"1978";"1979";"";""
"133841";"https://dadosabertos.camara.leg.br/api/v2/deputados/133841";"FERNANDO BEZERRA COELHO";"Deputado(a) Estadual";"PE";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"133841";"https://dadosabertos.camara.leg.br/api/v2/deputados/133841";"FERNANDO BEZERRA COELHO";"Prefeito(a)";"PE";"Petrolina";"1993";"1996";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"133841";"https://dadosabertos.camara.leg.br/api/v2/deputados/133841";"FERNANDO BEZERRA COELHO";"Prefeito(a)";"PE";"Petrolina";"2000";"2007";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"133841";"https://dadosabertos.camara.leg.br/api/v2/deputados/133841";"FERNANDO BEZERRA COELHO";"Senador(a)";"PE";"";"2015";"2023";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"JOSÉ TINOCO";"Vice-Prefeito(a)";"PE";"";"1977";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"JOSÉ TINOCO";"Deputado(a) Estadual";"PE";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139275";"https://dadosabertos.camara.leg.br/api/v2/deputados/139275";"JOSÉ TINOCO";"Deputado(a) Estadual";"PE";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139288";"https://dadosabertos.camara.leg.br/api/v2/deputados/139288";"LUIZ FREIRE";"Deputado(a) Estadual";"PE";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139333";"https://dadosabertos.camara.leg.br/api/v2/deputados/139333";"PAULO MARQUES";"Vereador(a)";"PE";"";"";"";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139333";"https://dadosabertos.camara.leg.br/api/v2/deputados/139333";"PAULO MARQUES";"Deputado(a) Estadual";"PE";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139202";"https://dadosabertos.camara.leg.br/api/v2/deputados/139202";"FERNANDO VELASCO";"Vereador(a)";"PA";"";"";"";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139202";"https://dadosabertos.camara.leg.br/api/v2/deputados/139202";"FERNANDO VELASCO";"Vice-Prefeito(a)";"PA";"";"";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"133843";"https://dadosabertos.camara.leg.br/api/v2/deputados/133843";"TIDEI DE LIMA";"Prefeito(a)";"SP";"";"1993";"1997";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139216";"https://dadosabertos.camara.leg.br/api/v2/deputados/139216";"GABRIEL GUERREIRO";"Deputado(a) Estadual";"PA";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139216";"https://dadosabertos.camara.leg.br/api/v2/deputados/139216";"GABRIEL GUERREIRO";"Deputado(a) Estadual";"PA";"";"1997";"1999";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139216";"https://dadosabertos.camara.leg.br/api/v2/deputados/139216";"GABRIEL GUERREIRO";"Deputado(a) Estadual";"PA";"";"1999";"";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139336";"https://dadosabertos.camara.leg.br/api/v2/deputados/139336";"PAULO ROBERTO";"Vereador(a)";"PA";"";"1973";"1977";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139336";"https://dadosabertos.camara.leg.br/api/v2/deputados/139336";"PAULO ROBERTO";"Vereador(a)";"PA";"";"1977";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139336";"https://dadosabertos.camara.leg.br/api/v2/deputados/139336";"PAULO ROBERTO";"Deputado(a) Estadual";"PA";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139197";"https://dadosabertos.camara.leg.br/api/v2/deputados/139197";"FAUSTO FERNANDES";"Prefeito(a)";"PA";"";"1977";"1980";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139197";"https://dadosabertos.camara.leg.br/api/v2/deputados/139197";"FAUSTO FERNANDES";"Deputado(a) Estadual";"PA";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139329";"https://dadosabertos.camara.leg.br/api/v2/deputados/139329";"OTTOMAR PINTO";"Governador(a)";"RR";"";"1979";"1983";"";""
"133845";"https://dadosabertos.camara.leg.br/api/v2/deputados/133845";"OSVALDO BENDER";"Vereador(a)";"RS";"";"1959";"1963";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"133845";"https://dadosabertos.camara.leg.br/api/v2/deputados/133845";"OSVALDO BENDER";"Vereador(a)";"RS";"";"1963";"1967";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"139328";"https://dadosabertos.camara.leg.br/api/v2/deputados/139328";"OSVALDO MACEDO";"Deputado(a) Estadual";"PR";"";"1975";"1979";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139132";"https://dadosabertos.camara.leg.br/api/v2/deputados/139132";"ALARICO ABIB";"Prefeito(a)";"PR";"";"1969";"1973";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139132";"https://dadosabertos.camara.leg.br/api/v2/deputados/139132";"ALARICO ABIB";"Prefeito(a)";"PR";"";"1983";"1986";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139384";"https://dadosabertos.camara.leg.br/api/v2/deputados/139384";"WALDYR PUGLIESI";"Vereador(a)";"PR";"";"1963";"1969";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845"
"139384";"https://dadosabertos.camara.leg.br/api/v2/deputados/139384";"WALDYR PUGLIESI";"Vereador(a)";"PR";"";"1969";"1973";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139384";"https://dadosabertos.camara.leg.br/api/v2/deputados/139384";"WALDYR PUGLIESI";"Prefeito(a)";"PR";"";"1973";"1977";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139384";"https://dadosabertos.camara.leg.br/api/v2/deputados/139384";"WALDYR PUGLIESI";"Deputado(a) Estadual";"PR";"";"1979";"1983";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139384";"https://dadosabertos.camara.leg.br/api/v2/deputados/139384";"WALDYR PUGLIESI";"Prefeito(a)";"PR";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139130";"https://dadosabertos.camara.leg.br/api/v2/deputados/139130";"AIRTON CORDEIRO";"Vereador(a)";"PR";"";"1977";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139130";"https://dadosabertos.camara.leg.br/api/v2/deputados/139130";"AIRTON CORDEIRO";"Deputado(a) Estadual";"PR";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"139130";"https://dadosabertos.camara.leg.br/api/v2/deputados/139130";"AIRTON CORDEIRO";"Deputado(a) Estadual";"PR";"";"1983";"1987";"PDS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36785"
"139369";"https://dadosabertos.camara.leg.br/api/v2/deputados/139369";"TADEU FRANÇA";"Vereador(a)";"PR";"";"1977";"1983";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"139369";"https://dadosabertos.camara.leg.br/api/v2/deputados/139369";"TADEU FRANÇA";"Deputado(a) Estadual";"PR";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139176";"https://dadosabertos.camara.leg.br/api/v2/deputados/139176";"DARCY DEITOS";"Deputado(a) Estadual";"PR";"";"1979";"1983";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"139335";"https://dadosabertos.camara.leg.br/api/v2/deputados/139335";"PAULO PIMENTEL";"Governador(a)";"PR";"";"1966";"1971";"PTN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36848"
"133847";"https://dadosabertos.camara.leg.br/api/v2/deputados/133847";"CHRISTOVAM CHIARADIA";"Deputado(a) Estadual";"MG";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133847";"https://dadosabertos.camara.leg.br/api/v2/deputados/133847";"CHRISTOVAM CHIARADIA";"Deputado(a) Estadual";"MG";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133847";"https://dadosabertos.camara.leg.br/api/v2/deputados/133847";"CHRISTOVAM CHIARADIA";"Deputado(a) Estadual";"MG";"";"1975";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133849";"https://dadosabertos.camara.leg.br/api/v2/deputados/133849";"PEDRO TASSIS";"Vereador(a)";"MG";"";"1963";"1967";"PSP";"https://dadosabertos.camara.leg.br/api/v2/partidos/36840"
"133850";"https://dadosabertos.camara.leg.br/api/v2/deputados/133850";"ULYSSES GUIMARÃES";"Deputado(a) Estadual";"SP";"";"1947";"1951";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Vereador(a)";"PB";"";"1963";"1967";"UDN";"https://dadosabertos.camara.leg.br/api/v2/partidos/36854"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Deputado(a) Estadual";"PB";"";"1967";"1971";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Deputado(a) Estadual";"PB";"";"1971";"1975";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Deputado(a) Estadual";"PB";"";"1975";"1979";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Deputado(a) Estadual";"PB";"";"1979";"1983";"ARENA";"https://dadosabertos.camara.leg.br/api/v2/partidos/36768"
"133851";"https://dadosabertos.camara.leg.br/api/v2/deputados/133851";"EDIVALDO MOTTA";"Deputado(a) Estadual";"PB";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73973";"https://dadosabertos.camara.leg.br/api/v2/deputados/73973";"SÉRGIO CARMINATO";"Deputado(a) Estadual";"RO";"";"1982";"1986";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73973";"https://dadosabertos.camara.leg.br/api/v2/deputados/73973";"SÉRGIO CARMINATO";"Prefeito(a)";"RO";"";"1989";"1993";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Vereador(a)";"SP";"";"1969";"1972";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Vereador(a)";"SP";"";"1973";"1976";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Vereador(a)";"SP";"";"1977";"1978";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Deputado(a) Estadual";"SP";"";"1979";"1982";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Deputado(a) Estadual";"SP";"";"1983";"1987";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73963";"https://dadosabertos.camara.leg.br/api/v2/deputados/73963";"RUBENS LARA";"Deputado(a) Estadual";"SP";"";"1988";"1991";"PMDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36800"
"73970";"https://dadosabertos.camara.leg.br/api/v2/deputados/73970";"ANTENOR FERRARI";"Vereador(a)";"RS";"";"1963";"1966";"PDC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36783"
